"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,20,0.6,1,2,66,1,0.448737864645894,0.708153667526309,-0.551262135354106,0.997880536050952,0.14,0.12
200,20,0.6,1,3,41,1,0.674000467358239,1.28388526409904,-0.325999532641761,1.36448325409971,0.52,0.18
200,20,0.6,1,4,28,1,0.970494699868792,1.01121356007431,-0.029505300131208,0.991859851608653,0.7,0.26
200,20,0.6,1,5,21,1,0.884096726822347,0.986449985829539,-0.115903273177653,0.980154554846242,0.84,0.3
200,20,0.6,1,6,16,1,0.855086674791345,0.812700895670341,-0.144913325208655,0.817446749579964,0.86,0.3
200,20,0.6,1,7,12,1,0.917561644609693,0.790753119821488,-0.0824383553903065,0.781734139864516,0.84,0.32
200,20,0.6,1,8,9,1,1.09581913563401,0.764739053464383,0.0958191356340057,0.758625579148743,0.88,0.4
200,20,0.6,1,9,7,1,1.03097675832097,0.531739417619509,0.0309767583209681,0.522064188823195,0.96,0.3
200,20,0.6,1,10,6,1,1.02845999440924,0.432550916246466,0.0284599944092425,0.424709869203311,0.94,0.42
200,20,0.6,1,11,4,1,0.899153297482769,0.562925027424411,-0.100846702517231,0.561836584284522,0.92,0.32
200,20,0.6,1,12,3,1,0.842746134431523,0.26351797581974,-0.157253865568477,0.282976394539573,0.98,0.2
200,20,0.6,1,13,2,1,0.903479687898925,0.464812712324164,-0.096520312101075,0.46483262872577,0.92,0.28
