"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5,0.6,1,2,261,1,0.149232735214703,0.733685424319999,-0.850767264785297,1.44281665466385,0.04,0.04
200,5,0.6,1,3,161,1,0.888897057642475,1.21839640767339,-0.111102942357525,1.20637234332042,0.5,0.18
200,5,0.6,1,4,111,1,0.980373970245286,1.46356804241461,-0.0196260297547143,1.43468186261025,0.8,0.28
200,5,0.6,1,5,81,1,0.836483329378246,1.01654612366452,-0.163516670621754,1.02295290276246,0.82,0.22
200,5,0.6,1,6,61,1,0.972782887535119,0.69056589930956,-0.0272171124648807,0.677495352534294,0.82,0.22
200,5,0.6,1,7,46,1,0.813118427148689,0.568839516020161,-0.186881572851311,0.592387447971138,0.8,0.3
200,5,0.6,1,8,36,1,0.966385431361885,0.518698773089902,-0.0336145686381146,0.50945473685283,0.94,0.34
200,5,0.6,1,9,27,1,0.995002017515034,0.308699218732618,-0.00499798248496619,0.302550214186886,0.98,0.28
200,5,0.6,1,10,21,1,1.06596176817609,0.45761819567282,0.065961768176092,0.45281678662028,0.94,0.4
200,5,0.6,1,11,15,1,0.928549803978236,0.480392763646417,-0.0714501960217637,0.475890038885037,0.9,0.36
200,5,0.6,1,12,11,1,1.06042548532229,0.306377745605122,0.0604254853222874,0.303901429969453,0.96,0.44
200,5,0.6,1,13,7,1,0.930100406251539,0.453918114072718,-0.0698995937484613,0.449725704997464,0.9,0.44
200,5,0.6,1,14,3,1,0.966733505485011,0.323146493204267,-0.0332664945149886,0.317790222997497,0.94,0.42
