"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,40,0.6,1,2,33,1,0.41764035764628,0.90801507491777,-0.58235964235372,1.22899752646177,0.16,0.06
200,40,0.6,1,3,21,1,0.724996079414698,0.953265803014714,-0.275003920585302,1.00982764329171,0.66,0.16
200,40,0.6,1,4,14,1,0.891047595051896,1.3902720634979,-0.108952404948104,1.37433724877192,0.66,0.28
200,40,0.6,1,5,11,1,1.02212886471787,0.782765430378611,0.0221288647178657,0.76759980842474,0.84,0.24
200,40,0.6,1,6,8,1,0.930214649677864,0.881514348177736,-0.069785350322136,0.868754056333765,0.92,0.2
200,40,0.6,1,7,6,1,0.809227122488511,0.733153591453643,-0.190772877511489,0.754884810418583,0.8,0.26
200,40,0.6,1,8,5,1,1.08786041654407,0.613827243834232,0.0878604165440746,0.609270151752845,0.88,0.28
200,40,0.6,1,9,4,1,1.09344695894143,0.602360810779508,0.0934469589414328,0.59904592869932,0.9,0.3
200,40,0.6,1,10,3,1,1.06852521268351,0.495660720036738,0.0685252126835079,0.490443210409323,0.88,0.36
200,40,0.6,1,11,2,1,1.01641212725338,0.49923797401644,0.0164121272533826,0.489522572457093,0.94,0.26
200,40,0.6,1,12,2,1,1.13723664949826,0.4318002093175,0.137236649498258,0.441998103096658,0.98,0.52
