"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,10,0.2,1,2,131,1,0.492952314746272,1.43868687184849,-0.507047685253728,1.66701048953268,0,0.12
200,10,0.2,1,3,81,1,0.676808709375241,0.892019362787325,-0.323191290624759,0.978631585867276,0.58,0.26
200,10,0.2,1,4,56,1,0.794793013092625,0.922430007956605,-0.205206986907375,0.946091315273077,0.82,0.1
200,10,0.2,1,5,41,1,0.905417012967216,0.976749785799707,-0.0945829870327836,0.966160731519757,0.8,0.24
200,10,0.2,1,6,31,1,1.11532712764319,0.5585757684813,0.115327127643188,0.560704599482103,0.94,0.22
200,10,0.2,1,7,23,1,0.814738619776093,0.694148552854142,-0.185261380223907,0.714587360799526,0.88,0.26
200,10,0.2,1,8,18,1,1.06885607963043,0.63763856850921,0.068856079630431,0.629626956841098,0.9,0.3
200,10,0.2,1,9,14,1,0.941908507986924,0.546293917842463,-0.0580914920130761,0.538742660929919,0.84,0.4
200,10,0.2,1,10,11,1,1.02151403701318,0.412199662272893,0.0215140370131799,0.40441852281604,0.9,0.4
200,10,0.2,1,11,8,1,1.09464346786031,0.430354391992238,0.0946434678603092,0.430704690161019,0.88,0.38
200,10,0.2,1,12,6,1,1.15587257711504,0.408544450407854,0.155872577115038,0.424669821696181,0.92,0.58
200,10,0.2,1,13,4,1,0.945331489444022,0.337235913932231,-0.0546685105559777,0.333479841699996,0.9,0.44
200,10,0.2,1,14,2,1,0.844448409899039,0.287900311875739,-0.155551590100961,0.306338602821162,0.92,0.36
