"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,40,0.8,2,2,33,10,4.5367351795681,26.0519155077386,-5.4632648204319,55.3781396957526,0.08,0.16
200,40,0.8,2,3,21,10,8.07016360617524,16.2749953253808,-1.92983639382476,19.6737639258037,0.66,0.78
200,40,0.8,2,4,14,10,9.16147367805315,10.0478769882091,-0.838526321946855,10.5500458410427,0.66,0.92
200,40,0.8,2,5,11,10,9.53403248881442,7.31281199539545,-0.465967511185582,7.38368147696803,0.84,0.94
200,40,0.8,2,6,8,10,9.91818183496932,1.76342450781982,-0.0818181650306808,1.73485022979241,0.92,1
200,40,0.8,2,7,6,10,9.37776465912476,5.11530290226692,-0.622235340875244,5.40017366365571,0.78,0.96
200,40,0.8,2,8,5,10,10.1377052379066,1.20581940634458,0.137705237906554,1.20066575076459,0.88,1
200,40,0.8,2,9,4,10,10.1404423810866,1.17188252452213,0.14044238108659,1.16816893643695,0.9,1
200,40,0.8,2,10,3,10,10.078804071394,0.953300617743423,0.078804071394039,0.940444687056831,0.88,1
200,40,0.8,2,11,2,10,10.0225701511333,0.934468025152301,0.0225701511333245,0.916288076371436,0.92,1
200,40,0.8,2,12,2,10,10.1819510988169,0.786412639211297,0.181951098816874,0.803790588787739,0.96,1
