"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,13.3333333333333,0.2,1,2,98,1,0.418172237605112,0.876260807481414,-0.581827762394888,1.19725913642523,0.02,0.12
200,13.3333333333333,0.2,1,3,61,1,0.80129396893424,1.0341682562613,-0.19870603106576,1.05296897791799,0.6,0.26
200,13.3333333333333,0.2,1,4,42,1,0.456874471624617,1.1630820894606,-0.543125528375383,1.43480578724443,0.62,0.16
200,13.3333333333333,0.2,1,5,30,1,0.678171215981703,1.00873162977947,-0.321828784018297,1.09213076340658,0.78,0.3
200,13.3333333333333,0.2,1,6,23,1,0.904752141157603,1.05961239919112,-0.095247858842397,1.04749230582136,0.8,0.22
200,13.3333333333333,0.2,1,7,18,1,0.950581944407797,0.526980893219431,-0.0494180555922032,0.518883419573556,0.86,0.26
200,13.3333333333333,0.2,1,8,14,1,0.849977220897014,0.639952108509499,-0.150022779102986,0.649659900589092,0.92,0.22
200,13.3333333333333,0.2,1,9,11,1,0.961914608300934,0.767921576793315,-0.0380853916990659,0.75401364231832,0.86,0.34
200,13.3333333333333,0.2,1,10,8,1,1.04713224608011,0.66304914075186,0.0471322460801076,0.652009606557378,0.92,0.32
200,13.3333333333333,0.2,1,11,6,1,1.17337661258591,0.361583109998048,0.173376612585909,0.384410897589852,0.92,0.46
200,13.3333333333333,0.2,1,12,4,1,1.01021325727216,0.324819168483636,0.0102132572721638,0.318427095738071,0.9,0.42
200,13.3333333333333,0.2,1,13,3,1,1.08579708460868,0.447765006988105,0.0857970846086775,0.446170846575691,0.94,0.42
200,13.3333333333333,0.2,1,14,2,1,0.844448409899039,0.287900311875739,-0.155551590100961,0.306338602821162,0.92,0.36
