"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5,0.4,2,2,261,10,3.99245895695659,22.1441698447874,-6.00754104304341,57.7918358317427,0.02,0.08
200,5,0.4,2,3,161,10,7.09561830604496,25.8690398193099,-2.90438169395504,33.7870920471048,0.5,0.66
200,5,0.4,2,4,111,10,9.63276756227476,6.78280204173959,-0.367232437725237,6.78200566422242,0.8,0.96
200,5,0.4,2,5,81,10,9.426566582589,5.72429751513632,-0.573433417411005,5.93863744903725,0.82,0.96
200,5,0.4,2,6,61,10,9.79980667491851,3.30570002217872,-0.200193325081488,3.27966338914233,0.82,0.98
200,5,0.4,2,7,46,10,8.88123651641709,9.90403448911716,-1.11876348358291,10.9575855315334,0.8,0.9
200,5,0.4,2,8,36,10,9.9380267414485,1.04997718629485,-0.0619732585514967,1.03281832734445,0.92,1
200,5,0.4,2,9,27,10,9.99766452861234,0.619740615456268,-0.00233547138765644,0.607351257573745,0.98,1
200,5,0.4,2,10,21,10,10.0930148746273,0.906554078171032,0.0930148746272703,0.897074763509538,0.94,1
200,5,0.4,2,11,15,10,9.90086799558638,0.88110074427387,-0.0991320044136206,0.873305883687455,0.92,1
200,5,0.4,2,12,11,10,10.0846885433987,0.586065114546099,0.084688543398654,0.581515961638163,0.96,1
200,5,0.4,2,13,7,10,9.90964096506037,0.801130080047813,-0.0903590349396275,0.793272233642078,0.9,1
200,5,0.4,2,14,3,10,9.95105424361287,0.545265980356291,-0.0489457563871341,0.536756347817474,0.94,1
