"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,10,0.8,2,2,131,10,4.64420569190372,28.13486044282,-5.35579430809628,56.2566959046001,0.02,0.1
200,10,0.8,2,3,81,10,7.8333111715534,17.2111936473078,-2.1666888284466,21.5615102536769,0.58,0.8
200,10,0.8,2,4,56,10,8.68302984312406,12.1612225295289,-1.31697015687594,13.6524084730402,0.82,0.88
200,10,0.8,2,5,41,10,9.18239790885211,9.291793262354,-0.817602091147888,9.77443057655632,0.8,0.92
200,10,0.8,2,6,31,10,9.99630415838099,3.14273433026895,-0.00369584161900782,3.07989330290885,0.94,0.98
200,10,0.8,2,7,23,10,9.74676996268766,1.41678776514521,-0.253230037312342,1.45257746163952,0.9,1
200,10,0.8,2,8,18,10,9.93122021195583,3.31532712435878,-0.0687797880441661,3.25375124111501,0.88,0.98
200,10,0.8,2,9,14,10,9.74762775827887,3.07373890891797,-0.252372241721126,3.07595587913096,0.86,0.98
200,10,0.8,2,10,11,10,9.86319907550561,2.80835226814873,-0.136800924494388,2.77089971572827,0.92,0.98
200,10,0.8,2,11,8,10,10.1366364745509,0.903487678315109,0.13663647455094,0.904087450926517,0.88,1
200,10,0.8,2,12,6,10,10.2103764528421,0.829286758307175,0.210376452842082,0.856959275051448,0.92,1
200,10,0.8,2,13,4,10,9.93026039468421,0.688084327038771,-0.0697396053157942,0.679186253047599,0.9,1
200,10,0.8,2,14,2,10,9.78429754128328,0.606661138403793,-0.215702458716724,0.641055466332157,0.92,1
