"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5.71428571428571,0.4,2,2,228,10,4.75073135572222,26.4186574116005,-5.24926864427778,53.4451055631665,0.04,0.16
200,5.71428571428571,0.4,2,3,141,10,7.34731682667843,19.6372941539603,-2.65268317332157,26.2812762889044,0.36,0.76
200,5.71428571428571,0.4,2,4,97,10,8.36517561122894,14.152536507547,-1.63482438877106,16.5421365595168,0.64,0.86
200,5.71428571428571,0.4,2,5,71,10,8.42362995269377,15.0821795201026,-1.57637004730623,17.2654784557448,0.76,0.84
200,5.71428571428571,0.4,2,6,53,10,9.82731354014771,3.91432702772592,-0.17268645985229,3.86586110058771,0.8,0.98
200,5.71428571428571,0.4,2,7,41,10,9.37713134512486,7.1166353952122,-0.622868654875143,7.36226804853392,0.82,0.94
200,5.71428571428571,0.4,2,8,31,10,10.0190634935194,0.962935040466283,0.0190634935194343,0.944039756442123,0.92,1
200,5.71428571428571,0.4,2,9,24,10,10.0568358373133,1.05578445968668,0.0568358373133293,1.03789908289605,0.94,1
200,5.71428571428571,0.4,2,10,18,10,9.99470780457484,1.17346573639893,-0.00529219542515591,1.15002442900337,0.82,1
200,5.71428571428571,0.4,2,11,13,10,10.1274099499163,0.974739259705571,0.127409949916316,0.971477769849137,0.94,1
200,5.71428571428571,0.4,2,12,9,10,10.0711051287047,0.617791197974646,0.0711051287046978,0.610491313343265,0.92,1
200,5.71428571428571,0.4,2,13,6,10,10.1786716497285,0.788482870061019,0.178671649728471,0.804636771076492,0.96,1
200,5.71428571428571,0.4,2,14,3,10,9.95105424361287,0.545265980356291,-0.0489457563871341,0.536756347817474,0.94,1
