"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,20,0.2,1,2,66,1,0.444237314568023,0.683777636900824,-0.555762685431977,0.97897424668137,0.12,0.14
200,20,0.2,1,3,41,1,0.656710746331362,1.25417692861539,-0.343289253668638,1.34694090172745,0.5,0.2
200,20,0.2,1,4,28,1,0.980158674195018,1.01352592635092,-0.0198413258049821,0.993649086033596,0.7,0.26
200,20,0.2,1,5,21,1,0.896735855861523,0.963081090725801,-0.103264144138477,0.954482952375937,0.84,0.28
200,20,0.2,1,6,16,1,0.863928533250866,0.823009785410081,-0.136071466749134,0.82506503376514,0.84,0.3
200,20,0.2,1,7,12,1,0.923420972062935,0.744747095608071,-0.076579027937065,0.735716501215696,0.82,0.36
200,20,0.2,1,8,9,1,1.08297666974758,0.740305649339526,0.0829766697475751,0.732384664075133,0.86,0.38
200,20,0.2,1,9,7,1,1.03436948703226,0.518192325109471,0.0343694870322564,0.509009740246142,0.96,0.32
200,20,0.2,1,10,6,1,1.03787236307403,0.379270003994301,0.0378723630740341,0.373118919799226,0.94,0.44
200,20,0.2,1,11,4,1,0.902471784490972,0.510336145477114,-0.0975282155090285,0.509641175387947,0.92,0.34
200,20,0.2,1,12,3,1,0.858511727103288,0.228715540233334,-0.141488272896712,0.244160160795961,0.94,0.24
200,20,0.2,1,13,2,1,0.914002293444914,0.407249966682988,-0.0859977065550855,0.406500572882063,0.92,0.34
