"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,40,0.4,2,33,10,5.48236884494571,26.6162838102636,-4.51763115505429,46.4929493871755,0,0.54
200,40,0.4,3,21,10,7.45594597517555,20.4026301061943,-2.54405402482445,26.4667883852959,0.48,0.74
200,40,0.4,4,14,10,8.52805691287089,12.5577770902842,-1.47194308712911,14.4732380002257,0.66,0.86
200,40,0.4,5,11,10,8.57580956211894,12.5653853001622,-1.42419043788106,14.3423959975108,0.8,0.86
200,40,0.4,6,8,10,9.24042453925765,7.8669768876364,-0.759575460742347,8.28659223044562,0.72,0.92
200,40,0.4,7,6,10,9.93534262500287,0.394450307919171,-0.0646573749971271,0.390741877902306,0.86,1
200,40,0.4,8,5,10,10.0218186802045,0.151030711575669,0.0218186802045111,0.148486152150023,0.92,1
200,40,0.4,9,4,10,9.90594990380033,0.220674553793919,-0.094050096199668,0.225106483313207,0.92,1
200,40,0.4,10,3,10,10.1018870161235,0.20481329582453,0.101887016123479,0.211097993962585,0.94,1
200,40,0.4,11,2,10,10.0241612107272,0.188767705793214,0.0241612107271614,0.185576115781151,0.92,1
200,40,0.4,12,2,10,10.0172816496903,0.132314115716101,0.0172816496903074,0.129966488817798,0.92,1
