"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5.71428571428571,0.6,2,228,1,0.616566708492198,0.844047146684349,-0.383433291507802,0.974187292787169,0,0.52
200,5.71428571428571,0.6,3,141,1,0.91412664152822,0.733856058314698,-0.0858733584717799,0.726553170843627,0.6,0.46
200,5.71428571428571,0.6,4,97,1,0.693001089249602,0.435545277147963,-0.306998910750398,0.521082702806934,0.68,0.32
200,5.71428571428571,0.6,5,71,1,0.849513843100879,0.870676442622323,-0.150486156899121,0.875908997188144,0.7,0.48
200,5.71428571428571,0.6,6,53,1,0.8329402962539,0.426576811866536,-0.167059703746099,0.44595422024494,0.84,0.46
200,5.71428571428571,0.6,7,41,1,1.05363232791801,0.363724353485055,0.053632327918006,0.359326293013258,0.88,0.54
200,5.71428571428571,0.6,8,31,1,1.0308716984749,0.492744625619361,0.0308716984749031,0.483842794873699,0.88,0.58
200,5.71428571428571,0.6,9,24,1,0.896788970262491,0.31441185754065,-0.103211029737509,0.318776137049314,0.94,0.54
200,5.71428571428571,0.6,10,18,1,1.00443991770834,0.326463528141429,0.00443991770833674,0.319953970447857,0.9,0.58
200,5.71428571428571,0.6,11,13,1,0.925745655244039,0.287060212866075,-0.0742543447559606,0.286832716323891,0.88,0.58
200,5.71428571428571,0.6,12,9,1,1.15299251395872,0.239779626749619,0.152992513958715,0.258390743542035,0.86,0.7
200,5.71428571428571,0.6,13,6,1,0.960556297554074,0.175345525895402,-0.0394437024459258,0.173394421040137,0.92,0.68
200,5.71428571428571,0.6,14,3,1,0.969916881627135,0.157913748484106,-0.0300831183728655,0.15566046752546,0.92,0.68
