"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,40,0.4,2,33,1,0.544741897907855,0.750692563127836,-0.455258102092145,0.942938651385821,0.02,0.5
200,40,0.4,3,21,1,0.847186482834622,0.710899694000364,-0.152813517165378,0.72003367114881,0.5,0.46
200,40,0.4,4,14,1,0.907598416428779,0.487816413475883,-0.0924015835712211,0.486598137852835,0.74,0.48
200,40,0.4,5,11,1,0.817793620637518,0.360974887548094,-0.182206379362482,0.386954554477517,0.8,0.42
200,40,0.4,6,8,1,0.948762800614968,0.370492137008707,-0.0512371993850324,0.365707544869355,0.88,0.64
200,40,0.4,7,6,1,0.941207807533697,0.267969332726204,-0.058792192466303,0.266066467966675,0.92,0.72
200,40,0.4,8,5,1,0.992598222590535,0.27593967473685,-0.00740177740946457,0.270475667550933,0.88,0.52
200,40,0.4,9,4,1,1.06765344783318,0.263232513409451,0.067653447833179,0.262544852144978,0.86,0.62
200,40,0.4,10,3,1,0.981687840133938,0.263969766018732,-0.0183121598660618,0.259025705897317,0.82,0.68
200,40,0.4,11,2,1,1.01606481743267,0.156309248676192,0.0160648174326705,0.153441142061813,0.94,0.84
200,40,0.4,12,2,1,1.02970619940657,0.166838555573445,0.0297061994065739,0.164384242745159,0.86,0.78
