"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5.71428571428571,0.2,2,228,1,0.436953134036056,0.416038647705907,-0.563046865963944,0.724739648023608,0,0.38
200,5.71428571428571,0.2,3,141,1,0.753894710482495,0.462274511836142,-0.246105289517505,0.513596835127914,0.38,0.64
200,5.71428571428571,0.2,4,97,1,0.927942992816385,0.38013791539101,-0.0720570071836151,0.37772736936745,0.6,0.68
200,5.71428571428571,0.2,5,71,1,0.901660028910181,0.224544518319999,-0.098339971089819,0.229724377867545,0.78,0.74
200,5.71428571428571,0.2,6,53,1,0.921327171639027,0.147473554212995,-0.0786728283609726,0.150713497051051,0.86,0.8
200,5.71428571428571,0.2,7,41,1,0.983150575216916,0.14170311615266,-0.0168494247830844,0.139152956945127,0.92,0.82
200,5.71428571428571,0.2,8,31,1,0.95588358325086,0.11187580034852,-0.0441164167491401,0.111584542568333,0.88,0.82
200,5.71428571428571,0.2,9,24,1,1.02227722511752,0.091560476474996,0.0222772251175247,0.0902255417044329,0.92,0.9
200,5.71428571428571,0.2,10,18,1,1.01457639843049,0.122885892835353,0.0145763984304883,0.120640646369851,0.92,0.92
200,5.71428571428571,0.2,11,13,1,0.991192411755499,0.0788549889036554,-0.00880758824450123,0.077355462736267,0.94,0.94
200,5.71428571428571,0.2,12,9,1,0.993461815966595,0.072231433867396,-0.00653818403340545,0.0708295530405028,0.9,0.98
200,5.71428571428571,0.2,13,6,1,1.0050174232662,0.0623860114274606,0.00501742326619725,0.0611634657351435,0.94,1
200,5.71428571428571,0.2,14,3,1,0.984468275789276,0.0695671539905063,-0.0155317242107239,0.0684170453676542,0.88,0.96
