"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,10,0.2,2,131,1,0.538195700973709,0.456038884540474,-0.461804299026291,0.660181317448829,0.06,0.56
200,10,0.2,3,81,1,0.8578059170526,0.438305583482472,-0.1421940829474,0.449758629038075,0.54,0.58
200,10,0.2,4,56,1,0.799747464302804,0.30878620667053,-0.200252535697196,0.342711560590276,0.7,0.62
200,10,0.2,5,41,1,0.856709097596951,0.235498653012052,-0.143290902403049,0.251320962663291,0.82,0.66
200,10,0.2,6,31,1,0.893936991643837,0.178615959604813,-0.106063008356163,0.186293002154276,0.88,0.7
200,10,0.2,7,23,1,0.972696638127326,0.121227965222434,-0.0273033618726741,0.119548879487535,0.9,0.82
200,10,0.2,8,18,1,1.00398547228006,0.149821388271337,0.00398547228005608,0.146840844495205,0.82,0.84
200,10,0.2,9,14,1,0.987417063347466,0.102209670567608,-0.012582936652534,0.100323807451057,0.96,0.9
200,10,0.2,10,11,1,0.951955955511917,0.0765908027945705,-0.0480440444880825,0.0773672169494519,0.92,0.9
200,10,0.2,11,8,1,0.986757579553637,0.0851669553412027,-0.013242420446363,0.0836389779336568,0.9,0.96
200,10,0.2,12,6,1,1.00732023615987,0.0851796410917138,0.0073202361598681,0.0835296341273158,0.88,0.96
200,10,0.2,13,4,1,0.918676899599512,0.0408049154338712,-0.0813231004004875,0.0466022637839416,0.94,0.96
200,10,0.2,14,2,1,1.08319609849879,0.0520853566964835,0.0831960984987912,0.0579652403679744,0.96,0.98
