"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,13.3333333333333,0.6,2,98,1,0.431169386343213,0.516114822343023,-0.568830613656787,0.829360792929319,0,0.46
200,13.3333333333333,0.6,3,61,1,0.729234993674909,0.948315814368856,-0.270765006325091,1.0026631867317,0.4,0.4
200,13.3333333333333,0.6,4,42,1,0.94688787522311,0.795090056150407,-0.0531121247768898,0.782009152825715,0.66,0.42
200,13.3333333333333,0.6,5,30,1,0.952214012217821,0.52953522258137,-0.0477859877821787,0.521228018758061,0.86,0.36
200,13.3333333333333,0.6,6,23,1,1.06054901805986,0.613508482457842,0.0605490180598562,0.604904496396698,0.84,0.44
200,13.3333333333333,0.6,7,18,1,1.05291456316426,0.447531697086156,0.0529145631642569,0.441381014139297,0.8,0.58
200,13.3333333333333,0.6,8,14,1,0.949974009552032,0.451493105514489,-0.0500259904479683,0.444965843124499,0.88,0.46
200,13.3333333333333,0.6,9,11,1,0.966321254724484,0.212562769551378,-0.0336787452755161,0.209445772043684,0.98,0.48
200,13.3333333333333,0.6,10,8,1,0.969502196118558,0.318732181844514,-0.0304978038814416,0.313287654249215,0.9,0.54
200,13.3333333333333,0.6,11,6,1,0.959219771732229,0.282145924944672,-0.0407802282677714,0.27816603346335,0.92,0.58
200,13.3333333333333,0.6,12,4,1,0.921271253116743,0.271842181833992,-0.0787287468832567,0.27260355378312,0.9,0.6
200,13.3333333333333,0.6,13,3,1,0.996827237197732,0.21408126086674,-0.00317276280226775,0.209809702073204,0.98,0.62
200,13.3333333333333,0.6,14,2,1,1.02487429994191,0.16320793849989,0.0248742999419103,0.160562510527493,0.94,0.8
