"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,20,0.2,2,66,1,0.503107528976073,0.393974810429668,-0.496892471023927,0.632997441981339,0.04,0.52
200,20,0.2,3,41,1,0.646375253498287,0.367214274106587,-0.353624746501713,0.484920449962855,0.44,0.54
200,20,0.2,4,28,1,0.897507095690722,0.31475815858198,-0.102492904309278,0.318967790844091,0.62,0.66
200,20,0.2,5,21,1,0.847015702728968,0.253441980822211,-0.152984297271032,0.271777336417278,0.78,0.64
200,20,0.2,6,16,1,1.07786500280189,0.164628659559473,0.0778650028018857,0.167399045029621,0.82,0.82
200,20,0.2,7,12,1,1.03642560067767,0.157404289350267,0.03642560067767,0.155583027947991,0.94,0.82
200,20,0.2,8,9,1,1.01222315822872,0.122681006601495,0.0122231582287227,0.120376792066549,0.94,0.82
200,20,0.2,9,7,1,0.974998712367303,0.114213480925866,-0.025001287632697,0.112554275690641,0.94,0.92
200,20,0.2,10,6,1,0.964379872504149,0.108390699204908,-0.0356201274958508,0.107491678703631,0.9,0.92
200,20,0.2,11,4,1,1.06421492072139,0.076549644568327,0.0642149207213938,0.0791422077202154,0.92,1
200,20,0.2,12,3,1,0.958513071494874,0.0820846721387192,-0.0414869285051256,0.0821641439327342,0.92,0.9
200,20,0.2,13,2,1,0.985742139261323,0.0786063547754932,-0.0142578607386772,0.0772375142728268,0.88,0.98
