"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,13.3333333333333,0.8,2,98,10,3.21165735907423,20.9413849293341,-6.78834264092577,66.6041530413584,0.02,0.34
200,13.3333333333333,0.8,3,61,10,6.65685028156726,21.9883472930153,-3.34314971843274,32.7252303870119,0.42,0.68
200,13.3333333333333,0.8,4,42,10,9.28452497893309,8.58707104163268,-0.715475021066908,8.92723412657072,0.76,0.92
200,13.3333333333333,0.8,5,30,10,9.65123973724504,4.62065948171866,-0.348760262754963,4.6498800129612,0.82,0.96
200,13.3333333333333,0.8,6,23,10,9.16216393901082,6.12637238351085,-0.837836060989181,6.7058142009345,0.88,0.94
200,13.3333333333333,0.8,7,18,10,9.71510156968889,4.51823388546504,-0.284898430311115,4.50903632334948,0.86,0.96
200,13.3333333333333,0.8,8,14,10,9.68977125545478,2.46868350229836,-0.310228744545221,2.5155517061945,0.86,0.98
200,13.3333333333333,0.8,9,11,10,9.99248252352828,0.438607847779741,-0.00751747647172074,0.429892203276649,0.9,1
200,13.3333333333333,0.8,10,8,10,9.88537681120655,0.395028943831368,-0.11462318879345,0.400266840363919,0.82,1
200,13.3333333333333,0.8,11,6,10,9.9837584398052,0.370617011503798,-0.0162415601948052,0.363468459551284,0.9,1
200,13.3333333333333,0.8,12,4,10,9.9229040203835,0.375745124772455,-0.0770959796164945,0.374174012350033,0.9,1
200,13.3333333333333,0.8,13,3,10,10.0093631753158,0.267297721778991,0.0093631753158494,0.262039436395407,0.98,1
200,13.3333333333333,0.8,14,2,10,9.96134151676625,0.188881224820629,-0.0386584832337498,0.18659807865015,0.96,1
