"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,6.66666666666667,0.2,2,196,1,0.520853376539071,0.527859720128501,-0.479146623460929,0.746884012499941,0,0.48
200,6.66666666666667,0.2,3,121,1,0.610902375325248,0.343626588310903,-0.389097624674752,0.48815101807222,0.48,0.58
200,6.66666666666667,0.2,4,83,1,0.905557929787207,0.33065318460084,-0.094442070212793,0.332959425534901,0.76,0.64
200,6.66666666666667,0.2,5,60,1,0.884429831014915,0.23355655565749,-0.115570168985085,0.242241888503581,0.78,0.7
200,6.66666666666667,0.2,6,46,1,0.970300150985384,0.191088197754984,-0.0296998490146156,0.188148514831375,0.84,0.76
200,6.66666666666667,0.2,7,35,1,1.00031997925288,0.148337783126262,0.000319979252881852,0.145371129850459,0.84,0.84
200,6.66666666666667,0.2,8,27,1,0.974242756598861,0.177112261064864,-0.0257572434011394,0.174233451431192,0.84,0.8
200,6.66666666666667,0.2,9,21,1,0.981967161711555,0.122694317521559,-0.0180328382884454,0.120565614427865,0.94,0.86
200,6.66666666666667,0.2,10,15,1,0.935199796129394,0.0809997268663178,-0.0648002038706063,0.0835787987506635,0.88,0.92
200,6.66666666666667,0.2,11,11,1,1.0828998975169,0.0616306945759666,0.0828998975169044,0.0672704736927605,0.98,1
200,6.66666666666667,0.2,12,8,1,1.01449786055442,0.060298923353173,0.0144978605544206,0.059303132846765,0.92,1
200,6.66666666666667,0.2,13,5,1,1.01966758863212,0.0756893823183727,0.0196675886321205,0.0745624087146075,0.86,1
200,6.66666666666667,0.2,14,3,1,0.984468275789276,0.0695671539905063,-0.0155317242107239,0.0684170453676542,0.88,0.96
