"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5,0.8,2,261,10,5.47590597159938,26.6794709707984,-4.52409402840062,46.6133083291926,0,0.54
200,5,0.8,3,161,10,7.37805686326178,22.5732120950933,-2.62194313673822,28.9963336654801,0.42,0.72
200,5,0.8,4,111,10,8.14980947691,17.467143968645,-1.85019052309,20.5410060610042,0.72,0.8
200,5,0.8,5,81,10,9.46696170664293,6.35099174029629,-0.533038293357075,6.50810172767539,0.82,0.94
200,5,0.8,6,61,10,9.55337258926066,4.55481368322246,-0.446627410739339,4.66319345358173,0.9,0.96
200,5,0.8,7,46,10,9.78406278218353,2.40127183982882,-0.215937217816466,2.39987528507056,0.86,0.98
200,5,0.8,8,36,10,9.95238050929616,0.445667153250753,-0.047619490703843,0.439021426080631,0.9,1
200,5,0.8,9,27,10,9.8949633891279,0.406340754596772,-0.105036610872103,0.409246629128334,0.94,1
200,5,0.8,10,21,10,10.0881061326496,0.355222122684434,0.0881061326496244,0.355880370841218,0.92,1
200,5,0.8,11,15,10,10.1050656604235,0.340824660488907,0.105065660423525,0.34504696027936,0.92,1
200,5,0.8,12,11,10,10.08818343993,0.274991480207886,0.0881834399300256,0.277267969681621,0.9,1
200,5,0.8,13,7,10,10.0220628244426,0.188480671237014,0.0220628244426173,0.185197826034659,0.96,1
200,5,0.8,14,3,10,10.0449647942685,0.292220359266405,0.0449647942684592,0.288397784804681,0.96,1
