"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,6.66666666666667,0.8,2,196,10,4.11451307017859,26.3614703443594,-5.88548692982141,60.4731973385708,0,0.4
200,6.66666666666667,0.8,3,121,10,7.83568162863276,20.699184723567,-2.16431837136724,24.9694750417334,0.5,0.76
200,6.66666666666667,0.8,4,83,10,7.65213066577173,17.7143640184907,-2.34786933422827,22.8725671487304,0.6,0.78
200,6.66666666666667,0.8,5,60,10,9.76304839909212,4.43975409160588,-0.236951600907879,4.40710507094656,0.84,0.96
200,6.66666666666667,0.8,6,46,10,9.98992135375804,2.67670731891512,-0.0100786462419631,2.62327475164689,0.94,0.98
200,6.66666666666667,0.8,7,35,10,9.97136168277359,0.669413548736269,-0.0286383172264131,0.656845430975104,0.82,1
200,6.66666666666667,0.8,8,27,10,10.1076277940317,0.349734229308608,0.107627794031659,0.354323286770558,0.98,1
200,6.66666666666667,0.8,9,21,10,10.0561528252727,0.428393797246455,0.0561528252727097,0.422979061087633,0.88,1
200,6.66666666666667,0.8,10,15,10,10.0643215842506,0.491223623597536,0.0643215842505729,0.485536417326089,0.86,1
200,6.66666666666667,0.8,11,11,10,9.9801201974204,0.23574407987412,-0.0198798025795952,0.231424404827241,0.96,1
200,6.66666666666667,0.8,12,8,10,9.88537959941569,0.332656368779531,-0.114620400584309,0.339141077634048,0.88,1
200,6.66666666666667,0.8,13,5,10,9.98438740646497,0.356942517350436,-0.0156125935350335,0.350047420080318,0.92,1
200,6.66666666666667,0.8,14,3,10,10.0449647942685,0.292220359266405,0.0449647942684592,0.288397784804681,0.96,1
