"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,10,0.4,2,131,10,5.87835893929821,24.2536565190528,-4.12164106070179,40.7565084219348,0.02,0.6
200,10,0.4,3,81,10,7.26692829532547,19.2568745655053,-2.73307170467453,26.3414180170878,0.54,0.74
200,10,0.4,4,56,10,9.72288358062389,4.34619850681196,-0.277116419376114,4.33606804656355,0.82,0.96
200,10,0.4,5,41,10,9.17275887921717,9.80911356042919,-0.827241120782826,10.2972591611346,0.78,0.9
200,10,0.4,6,31,10,9.81477461548976,2.33647173192745,-0.185225384510236,2.32405074035587,0.86,0.98
200,10,0.4,7,23,10,9.46259831175213,4.10649624766137,-0.537401688247868,4.3131668972398,0.86,0.96
200,10,0.4,8,18,10,9.85158841358943,0.318574423649104,-0.148411586410571,0.334228934157024,0.84,1
200,10,0.4,9,14,10,9.74928398541888,2.17785210320855,-0.250716014581119,2.19715358111182,0.84,0.98
200,10,0.4,10,11,10,9.96652689656785,0.251055581001693,-0.0334731034321454,0.247154918035039,0.88,1
200,10,0.4,11,8,10,9.99995517090608,0.176725851809965,-4.48290939161211e-05,0.173191336783414,0.94,1
200,10,0.4,12,6,10,10.0083650995387,0.190578018474669,0.00836509953866305,0.186836432995467,0.88,1
200,10,0.4,13,4,10,9.96342558120968,0.119391295987292,-0.0365744187903179,0.118341158177396,0.94,1
200,10,0.4,14,2,10,10.0942640509448,0.111386500261017,0.0942640509448012,0.118044481556321,0.96,1
