"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,10,0.8,2,131,10,4.94877964740828,28.0203553610056,-5.05122035259172,52.9747753042223,0,0.48
200,10,0.8,3,81,10,7.12148129582772,23.0373718748134,-2.87851870417228,30.8624943675868,0.44,0.7
200,10,0.8,4,56,10,8.71380511923384,13.3121017531904,-1.28619488076616,14.7001569894357,0.72,0.86
200,10,0.8,5,41,10,9.00019974038081,11.9353226742548,-0.999800259619191,12.6962167799043,0.66,0.88
200,10,0.8,6,31,10,9.52177892185013,6.50401035396454,-0.478221078149872,6.60262554647207,0.76,0.94
200,10,0.8,7,23,10,9.91838674865057,0.467495271385812,-0.0816132513494345,0.464806088753921,0.9,1
200,10,0.8,8,18,10,10.1892325656405,0.540500133819629,0.189232565640461,0.565499095042108,0.86,1
200,10,0.8,9,14,10,9.6675072853084,2.37837086915285,-0.332492714691597,2.44135485709279,0.88,0.98
200,10,0.8,10,11,10,10.0099481097672,0.362564846513612,0.00994810976717453,0.35541251447128,0.9,1
200,10,0.8,11,8,10,9.98538766353529,0.258342835978696,-0.0146123364647135,0.25338949963608,0.96,1
200,10,0.8,12,6,10,9.98718454398702,0.364585761264008,-0.0128154560129765,0.357458281951548,0.86,1
200,10,0.8,13,4,10,10.0468268032935,0.288273270910368,0.0468268032934525,0.284700554998845,0.92,1
200,10,0.8,14,2,10,9.96134151676625,0.188881224820629,-0.0386584832337498,0.18659807865015,0.96,1
