"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,5,0.4,2,261,10,5.23091677850638,26.0628760705808,-4.76908322149362,48.2857733227011,0,0.52
200,5,0.4,3,161,10,7.2304353125404,21.2718923280391,-2.7695646874596,28.5169430395015,0.42,0.72
200,5,0.4,4,111,10,8.64698116002069,10.77221872884,-1.35301883997931,12.3874343356022,0.64,0.88
200,5,0.4,5,81,10,9.57415132308844,4.38065733872841,-0.425848676911556,4.47439128758117,0.84,0.96
200,5,0.4,6,61,10,9.89196774007123,0.283401165898717,-0.10803225992877,0.28940411176606,0.88,1
200,5,0.4,7,46,10,9.96084152644909,0.200921001718734,-0.0391584735509074,0.198435967735197,0.94,1
200,5,0.4,8,36,10,9.93392487590041,2.27469275153107,-0.0660751240995943,2.23356481852522,0.9,0.98
200,5,0.4,9,27,10,10.0620124137148,0.174686883552006,0.062012413714772,0.175038685335698,0.92,1
200,5,0.4,10,21,10,10.0159379137899,0.172629765721214,0.0159379137898714,0.169431187502763,0.96,1
200,5,0.4,11,15,10,10.0104379289952,0.148644905559255,0.0104379289952448,0.14578095780978,0.96,1
200,5,0.4,12,11,10,9.99460805171106,0.176867645631595,-0.00539194828893663,0.173359365825314,0.88,1
200,5,0.4,13,7,10,10.03028580968,0.110116860016065,0.0302858096800307,0.108831753083719,0.94,1
200,5,0.4,14,3,10,10.0424398737606,0.172060616406409,0.0424398737606264,0.170420546963098,0.94,1
