"c1","c2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
200,4.44444444444444,0.6,2,293,1,0.397231690188126,0.721117370097813,-0.602768309811874,1.07002465800932,0.02,0.48
200,4.44444444444444,0.6,3,181,1,0.886927135474411,0.836388159931759,-0.113072864525589,0.832445869425146,0.46,0.42
200,4.44444444444444,0.6,4,124,1,1.05173502745175,0.849058150510439,0.0517350274517492,0.834753500565663,0.62,0.56
200,4.44444444444444,0.6,5,91,1,0.953951083834007,0.561722607424396,-0.0460489161659935,0.552608657955971,0.84,0.44
200,4.44444444444444,0.6,6,68,1,0.911708258696044,0.440885261430833,-0.0882917413039558,0.439862987784701,0.88,0.46
200,4.44444444444444,0.6,7,52,1,1.10031309285936,0.449221189612922,0.100313092859363,0.450299482419675,0.88,0.64
200,4.44444444444444,0.6,8,40,1,0.978626793733392,0.496153063366663,-0.0213732062666079,0.486686816045445,0.86,0.52
200,4.44444444444444,0.6,9,31,1,1.13887607042393,0.356445149642678,0.138876070423931,0.368602809586217,0.9,0.66
200,4.44444444444444,0.6,10,23,1,1.01325531316552,0.282387547288623,0.0132553131655244,0.276915499669966,0.94,0.66
200,4.44444444444444,0.6,11,17,1,0.978198235716559,0.19899377098385,-0.0218017642834414,0.195489212490044,0.9,0.58
200,4.44444444444444,0.6,12,12,1,1.04251682441994,0.224002609690696,0.0425168244199363,0.221330237855638,0.88,0.66
200,4.44444444444444,0.6,13,7,1,1.02079982869631,0.264835700954206,0.0207998286963069,0.259971619808918,0.9,0.68
200,4.44444444444444,0.6,14,4,1,1.08461443125973,0.176756155266209,0.0846144312597283,0.180380634138292,0.94,0.82
